type,name,winery_name,area,size,vintage,price,info,internal_notes,matched_name,matched_winery_name,matched_id,matched_original_id,score
RED,BARBARESCO “VIGNETO STARDERI” La Spinetta Docg   ,BARBARESCO “VIGNETO STARDERI” La Spinetta Docg   ,,BOTTLE,2011.0, 170.00,1 sotto tetto,https://www.la-spinetta.com/wp-content/uploads/2020/07/la-spinetta-barbaresco-starderi-docg-2014-it.pdf,Vürsù Barbaresco Starderi,La Spinetta,wine_01gzr4kt1r8x6xkcszst5x4e05,,43.47813
RED,BARBARESCO “VIGNETO STARDERI” La Spinetta Docg  ,BARBARESCO “VIGNETO STARDERI” La Spinetta Docg  ,,BOTTLE,2014.0, 175.00,3 legno,https://www.la-spinetta.com/wp-content/uploads/2020/07/la-spinetta-barbaresco-starderi-docg-2014-it.pdf,Vürsù Barbaresco Starderi,La Spinetta,wine_01gzr4kt1r8x6xkcszst5x4e05,,43.47813
RED,BARBARESCO “VIGNETO VALERANO” La Spinetta Docg     ,BARBARESCO “VIGNETO VALERANO” La Spinetta Docg     ,,BOTTLE,2014.0, 150.00,3 -  legno | 1 - 2006 | 2 - 2008 | 1 sotto tetto,https://www.la-spinetta.com/wp-content/uploads/2020/07/la-spinetta-barbaresco-valeirano-docg-2014-it.pdf,Vürsù Barbaresco Valeirano,La Spinetta,wine_01h0my5sc8368czqpepqrnse88,,40.65858
RED,BARBERA D’ALBA “BRIC DU LUV” Ca' Viola Doc  ,BARBERA D’ALBA “BRIC DU LUV” Ca' Viola Doc  ,,BOTTLE,2017.0, 44.00,5 - 2016,http://www.caviola.com/pdf/BARBERA_D_ALBA_BRIC_DU_LUV_ITA.pdf,Barbera d''Alba,Barbero,wine_01h0my5sdwrbvbqenyjp8scxpb,,24.730867
RED,BARBERA D’ALBA “VIGNOTA” Conterno Fantino Doc  ,BARBERA D’ALBA “VIGNOTA” Conterno Fantino Doc  ,,BOTTLE,2020.0, 29.00,4 - 2018,https://www.callmewine.com/barbera-vignota-conterno-fantino-2020-P35287.htm,Barbera d''Alba Vignota,Conterno Fantino,wine_01gzr4ksfm61ccmphkhmpqffmc,16646.0,50.724915
RED,BARBERA D’ALBA “TREVIGNE” Domenico Clerico Doc ,BARBERA D’ALBA “TREVIGNE” Domenico Clerico Doc ,,BOTTLE,2017.0, 29.00,,https://www.callmewine.com/barbera-trevigne-clerico-2020-P39962.htm,Barbera d''Alba Trevigne,Domenico Clerico,wine_01gzr4kt7mzz3m151479c8m2tt,,54.80021
RED,BARBERA D'ALBA Elio Altare Doc  ,BARBERA D'ALBA Elio Altare Doc  ,,BOTTLE,2021.0, 29.00,6 - 2020,https://www.elioaltare.com/it/i-vini/barbera-dalba-doc/20,Barbera d''Alba,Elio Altare,wine_01h0my5rn63mma3azj4z5bqvgx,,46.24705
RED,BARBERA D’ALBA “BRICCO DEI MERLI” Elvio Cogno Doc ,BARBERA D’ALBA “BRICCO DEI MERLI” Elvio Cogno Doc ,,BOTTLE,2017.0, 35.00,,https://www.elviocogno.com/wp-content/uploads/2015/11/09-barbera-it.pdf,Bricco Dei Merli Barbera d''Alba,Elvio Cogno,wine_01gzr4ksmjsj37tsbmgf3rkegm,1170267.0,55.746788
RED,BARBERA D’ALBA “VIGNA FRANCIA” Conterno Giacomo Doc ,BARBERA D’ALBA “VIGNA FRANCIA” Conterno Giacomo Doc ,,BOTTLE,2020.0, 75.00,,https://www.ballardini.shop/it/prodotti/barbera-d-alba-doc-vigna-francia-giacomo-conterno,Barbera d''Alba Vigna Francia,Giacomo Conterno,wine_01gzr4ksd7nkzvrd352xa1jetm,82201.0,50.85755
RED,BARBERA D’ALBA “GALLINA” La Spinetta Doc  ,BARBERA D’ALBA “GALLINA” La Spinetta Doc  ,,BOTTLE,2014.0, 59.00,,https://www.la-spinetta.com/wp-content/uploads/2020/07/la-spinetta-barbera-d-alba-doc-gallina-2016-it.pdf,Gallina Barbera d''Alba,La Spinetta,wine_01gzr4kt1vzh2gjm5tc5f1bhkv,,39.609703
RED,"BARBERA D'ALBA ""VIGNA SCARRONE"" Vietti Doc ","BARBERA D'ALBA ""VIGNA SCARRONE"" Vietti Doc ",,BOTTLE,2020.0, 55.00,,https://www.vietti.com/wp-content/uploads/Vietti_Barbera-Alba-Vigna-Scarrone-2019_IT.pdf,Barbera d''Alba Vigna Scarrone,Vietti,wine_01gzr4kt7r3m4cb3saf4dpw092,,46.028202
RED,"BARBERA D’ASTI ""BRICO DELL'UCCELLONE"" Braida di Giacomo Bologna Docg ","BARBERA D’ASTI ""BRICO DELL'UCCELLONE"" Braida di Giacomo Bologna Docg ",,BOTTLE,2018.0, 76.00,,https://www.braida.it/wp-content/uploads/2022/03/Bricco-dell-uccellone.pdf,Bricco della Bigotta Barbera d''Asti,Braida,wine_01gzr4kt5ekkh61gbrhhkxt6ad,,35.81414
RED,"BARBERA D’ASTI ""CUREJ"" Braida di Giacomo Bologna Docg ","BARBERA D’ASTI ""CUREJ"" Braida di Giacomo Bologna Docg ",,BOTTLE,2020.0, 29.00,,https://www.braida.it/wp-content/uploads/2022/03/Curej-2.pdf,Curej Barbera d''Asti,Braida,wine_01gzr4kt5fva3ba1vx2rnrxxjv,,41.827885
RED,"BARBERA D’ASTI ""MONTEBRUNA"" Braida di Giacomo Bologna Docg ","BARBERA D’ASTI ""MONTEBRUNA"" Braida di Giacomo Bologna Docg ",,BOTTLE,2018.0, 29.00,,https://www.braida.it/wp-content/uploads/2022/03/montebruna.pdf,Montebruna Barbera d''Asti,Braida,wine_01gzr4kt5ecvskr4debpczwvbs,,43.284462
RED,BARBERA D’ASTI Damilano Docg ,BARBERA D’ASTI Damilano Docg ,,BOTTLE,2018.0, 29.00,,http://cantinedamilano.it/wp-content/uploads/2017/11/10-Barbera-dAsti.pdf,Barbera d''Asti,Damilano,wine_01h0my5sd4kfbwbndy53nvsdhg,,33.28566
RED,BARBERA D’ASTI Superiore “BIONZO” La Spinetta Docg  ,BARBERA D’ASTI Superiore “BIONZO” La Spinetta Docg  ,,BOTTLE,2015.0, 54.00,,https://www.la-spinetta.com/wp-content/uploads/2020/02/barbera-bionzo-2016-ita.pdf,Bionzo Barbera d''Asti Superiore,La Spinetta,wine_01gzr4kt1wx625ze1bvvm8y5bs,,38.64479
RED,BARBERA D’ASTI “CA’ DI PIAN” La Spinetta Docg  ,BARBERA D’ASTI “CA’ DI PIAN” La Spinetta Docg  ,,BOTTLE,2018.0, 29.00,8 - 2016,https://www.la-spinetta.com/wp-content/uploads/2021/06/ca-di-pian-2018.pdf,Ca'' di Pian Barbera d''Asti,La Spinetta,wine_01gzr4kt1jbjpbr3gge877kxm5,,48.11332
RED,BAROLO Abbona Marziano Docg ,BAROLO Abbona Marziano Docg ,,BOTTLE,2018.0, 59.00,,https://www.abbona.com/wp-content/uploads/2015/05/Barolo-2018.pdf,Barolo,Abbona,wine_01h0my5seyr6ezwjt381hjdfq2,,32.081184
RED,BAROLO “CERVIANO” Abbona Marziano Docg  ,BAROLO “CERVIANO” Abbona Marziano Docg  ,,BOTTLE,2016.0, 85.00,1 mattoni,https://www.abbona.com/wp-content/uploads/2015/03/Cerviano-Merli-2016.pdf,Barolo Cerviano,Abbona,wine_01h0my5sf5ha4318dx99295q64,,44.15611
RED,BAROLO “RAVERA” Abbona Marziano Docg  ,BAROLO “RAVERA” Abbona Marziano Docg  ,,BOTTLE,2015.0, 85.00,2 - 2011,https://www.abbona.com/wp-content/uploads/2015/03/Ravera-2015.pdf,Barolo Terlo Ravera,Abbona,wine_01h0my5sezjt713t9x08s9n0jx,,39.633503
RED,"BAROLO ""SOTTOCASTELLO DI NOVELLO"" Ca'Viola Langhe Doc ","BAROLO ""SOTTOCASTELLO DI NOVELLO"" Ca'Viola Langhe Doc ",,BOTTLE,2017.0, 95.00,,http://www.caviola.com/pdf/BAROLO_SOTTOCASTELLO_DI_NOVELLO_ITA.pdf,Barolo Sottocastello di Novello,Ca'Viola,wine_01gzr4ksdsshgw5w3rk52q9564,1219071.0,50.52735
RED,"BAROLO ""BRICCO BOSCHIS"" Cavallotto Docg ","BAROLO ""BRICCO BOSCHIS"" Cavallotto Docg ",,BOTTLE,2017.0, 95.00,,https://www.cavallotto.com/wp-content/uploads/2016/02/IT.BBB_.2017-4.pdf,Barolo Bricco Boschis,Cavallotto,wine_01gzr4kt5y2hr954cemgymcadg,,46.23468
RED,"BAROLO ""RISERVA VIGNOLO"" Cavallotto Docg ","BAROLO ""RISERVA VIGNOLO"" Cavallotto Docg ",,BOTTLE,2015.0, 160.00,,https://www.cavallotto.com/wp-content/uploads/2016/02/IT.BRV_.2015-4.pdf,Barolo Riserva Vignolo,Cavallotto,wine_01h0my5seyjspjmyezc5xqybr3,,42.20389
RED,BAROLO Ceretto Docg  ,BAROLO Ceretto Docg  ,,BOTTLE,2017.0, 85.00,1 - 2016,https://www.ceretto.com/uploads/public/2199_ceretto-barolo-docg.pdf,Barolo,Ceretto,wine_01gzr4kt6dg12ga74cyqmag57t,,33.199253
RED,BAROLO “BRICCO ROCCHE” Ceretto Docg   ,BAROLO “BRICCO ROCCHE” Ceretto Docg   ,,BOTTLE,2013.0, 280.00,mattoni,https://www.ceretto.com/uploads/public/2016_it-ceretto-barolo-docg-bricco-rocche.pdf,Barolo Bricco Rocche,Ceretto,wine_01gzr4kt6e3c9vk9bgycqceyw6,,44.139965
RED,BAROLO “BRUNATE” Ceretto Docg      ,BAROLO “BRUNATE” Ceretto Docg      ,,BOTTLE,2009.0, 190.00,2 - 2013 | 1 sotto tetto,https://www.ceretto.com/uploads/public/2191_ceretto-barolo-docg-brunate.pdf,Barolo Brunate,Ceretto,wine_01gzr4kt6eyea97wmmagbfda3y,,43.549244
RED,BAROLO “BUSSÌA” Ceretto Docg  ,BAROLO “BUSSÌA” Ceretto Docg  ,,BOTTLE,2017.0, 190.00,,https://www.ceretto.com/uploads/public/2194_ceretto-barolo-docg-bussia.pdf,Bussia Barolo,Ceretto,wine_01gzr4kt6eya318dp2ab2ndw5q,,40.569366
RED,BAROLO “PRAPPÒ” Ceretto Docg   ,BAROLO “PRAPPÒ” Ceretto Docg   ,,BOTTLE,2013.0, 190.00,1 sotto tetto,https://www.ceretto.com/uploads/public/2197_ceretto-barolo-docg-prapo.pdf,Barolo Prapò,Ceretto,wine_01gzr4kt6ehmbxr0sw4wbs86bm,,36.989044
RED,BAROLO “GINESTRA VIGNA DEL GRIS” Conterno Fantino Docg     ,BAROLO “GINESTRA VIGNA DEL GRIS” Conterno Fantino Docg     ,,BOTTLE,2018.0, 110.00,3 - 2017 | 11 - ,https://www.callmewine.com/barolo-vigna-del-gris-conterno-fantino-2017-P29720.htm,Barolo Ginestra Vigna del Gris,Conterno Fantino,wine_01gzr4ksjeaxr71aeerq8bfzw4,16639.0,63.588947
RED,BAROLO “GINESTRA VIGNA MOSCONI VIGNA PED” Conterno Fantino Docg    ,BAROLO “GINESTRA VIGNA MOSCONI VIGNA PED” Conterno Fantino Docg    ,,BOTTLE,2017.0, 110.00,3 - 2015,https://www.callmewine.com/barolo-mosconi-conterno-fantino-2017-P30515.htm,Barolo Mosconi Vigna Ped,Conterno Fantino,wine_01gzr4kt3kbfww8ebwqpxqezag,,67.367165
RED,BAROLO “VIGNA SORÌ GINESTRA” Conterno Fantino Docg ,BAROLO “VIGNA SORÌ GINESTRA” Conterno Fantino Docg ,,BOTTLE,2019.0, 139.00,,https://www.wineshop.it/it/barolo-vigna-sori-ginestra-conterno-fantino.html,Barolo Sorì Ginestra,Conterno Fantino,wine_01gzr4ksjemm69xxhykex1zvn8,16637.0,63.498665
RED,BAROLO “ARIONE” Conterno Giacomo Docg ,BAROLO “ARIONE” Conterno Giacomo Docg ,,BOTTLE,2018.0, 300.00,,https://www.callmewine.com/barolo-arione-giacomo-conterno-2017-P30441.htm,Barolo Arione,Giacomo Conterno,wine_01gzr4kt6x0gxw2pcv1ns9ctdb,,50.40398
RED,BAROLO “VIGNA FRANCIA” Conterno Giacomo Docg  ,BAROLO “VIGNA FRANCIA” Conterno Giacomo Docg  ,,BOTTLE,2017.0, 290.00,,https://www.callmewine.com/barolo-francia-conterno-2017-P30437.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb1XeIyd9Z9WFrElGsjnhfvpkb80G6tw7pugu8_OzM7DYfayJPrtgPQaAgOfEALw_wcB,Barolo Cascina Francia,Giacomo Conterno,wine_01gzr4kt6xmh9qqa6wb2vpzvkp,,47.218685
RED,BAROLO “VIGNA FRANCIA” Conterno Giacomo Docg ,BAROLO “VIGNA FRANCIA” Conterno Giacomo Docg ,,BOTTLE,2018.0, 290.00,,https://www.callmewine.com/barolo-francia-conterno-2017-P30437.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb1XeIyd9Z9WFrElGsjnhfvpkb80G6tw7pugu8_OzM7DYfayJPrtgPQaAgOfEALw_wcB,Barolo Cascina Francia,Giacomo Conterno,wine_01gzr4kt6xmh9qqa6wb2vpzvkp,,47.218685
RED,BAROLO “RISERVA MONFORTINO” Conterno Giacomo Docg  ,BAROLO “RISERVA MONFORTINO” Conterno Giacomo Docg  ,,BOTTLE,2015.0, 1.100.00,,https://www.callmewine.com/monfortino-conterno-2015-P30439.htm,Barolo Riserva Monfortino,Giacomo Conterno,wine_01gzr4ksd80dyvp82qzdjyy0rb,82199.0,55.998676
RED,BAROLO “CANNUBI” Damilano Docg  ,BAROLO “CANNUBI” Damilano Docg  ,,BOTTLE,2009.0, 120.00,,https://www.callmewine.com/barolo-cannubi-damilano-2017-P36586.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb1pj1FLqkWtOYNdfrzLq7HcV162J6TUw2ZdK9aDd-1uPGDkz4SV1CUaAhJGEALw_wcB,Barolo Cannubi,Damilano,wine_01h0my5sexfqvecet38bj687nz,,43.136658
RED,BAROLO Domenico Clerico Docg ,BAROLO Domenico Clerico Docg ,,BOTTLE,2017.0, 75.00,,https://www.vinatis.it/45244-barolo-2017-domenico-clerico,Barolo,Domenico Clerico,wine_01gzr4kt7m7j3frgd2dzkt7crh,,44.943184
RED,"BAROLO ""PER CRISTINA"" Domenico Clerico Docg ","BAROLO ""PER CRISTINA"" Domenico Clerico Docg ",,BOTTLE,2010.0, 290.00,,https://www.enotecatelaro.it/percristina-barolo-docg-domenico-clerico.html,Barolo,Domenico Clerico,wine_01gzr4kt7m7j3frgd2dzkt7crh,,44.943184
RED,"BAROLO ""MOSCONI"" E. Pira e Figli - Chiara Boschis Docg ","BAROLO ""MOSCONI"" E. Pira e Figli - Chiara Boschis Docg ",,BOTTLE,2017.0, 140.00,,http://www.pira-chiaraboschis.com/images/SchedeTecniche/Scheda_Tecnica_Barolo_Mosconi_2010.pdf,Mosconi Barolo,E. Pira & Figli,wine_01gzr4kt393v3273696bc5rwgq,,53.415382
RED,"BAROLO ""VIA NUOVA"" E. Pira e Figli - Chiara Boschis Docg   ","BAROLO ""VIA NUOVA"" E. Pira e Figli - Chiara Boschis Docg   ",,BOTTLE,2018.0, 120.00,3 - 2017 | 1 bt mattoni,http://www.pira-chiaraboschis.com/Barolo_ViaNuova.html,Via Nuova Barolo,E. Pira & Figli,wine_01gzr4kt39wdr39xhq76h1cx1z,,56.12212
RED,BAROLO Classico Elio Altare Docg  ,BAROLO Classico Elio Altare Docg  ,,BOTTLE,2018.0, 99.00,6 - 2017,https://www.tannico.it/barolo-docg-2017-elio-altare.html,Barolo,Elio Altare,wine_01gzr4ksd8jp3ggp6t7s0fp9br,75846.0,46.32594
RED,BAROLO “RAVERA” Elvio Cogno Docg  ,BAROLO “RAVERA” Elvio Cogno Docg  ,,BOTTLE,2015.0, 115.00,,https://www.elviocogno.com/wp-content/uploads/2015/11/01_barolo-ravera-it.pdf,Barolo Ravera,Elvio Cogno,wine_01h0my5rndf6nps18fbjh0cm7d,,53.297504
RED,BAROLO Riserva “VIGNA ELENA” Elvio Cogno Docg   ,BAROLO Riserva “VIGNA ELENA” Elvio Cogno Docg   ,,BOTTLE,2014.0, 140.00,1 - 2009 mattoni,https://www.elviocogno.com/wp-content/uploads/2015/11/03-barolo-vignaelena-it.pdf,Vigna Elena Barolo Riserva,Elvio Cogno,wine_01h0b4rjgwcdcnz83p7gpq85w7,,58.4693
RED,"BAROLO “DAGROMIS"" Gaja Docg   ","BAROLO “DAGROMIS"" Gaja Docg   ",,BOTTLE,2018.0, 110.00,3 - 2017 | 1 -2015,https://www.winedoor.it/barolo-dagromis-docg-gaja.html,Dagromis Barolo,Gaja,wine_01gzr4ksppt0jb18tnmca890vq,66164.0,44.280323
RED,"BAROLO “SPERSS"" Gaja Docg ","BAROLO “SPERSS"" Gaja Docg ",,BOTTLE,2017.0, 420.00,,https://www.callmewine.com/barolo-sperss-gaja-2017-P35573.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb2NxDPMaqic7hS1H_KvvDFJhZueWb1E3elWpcEYbtZOXrZn6G3zMW0aAqSNEALw_wcB,Sperss Barolo,Gaja,wine_01gzr4kspp7qb0nmb3p3cs0zz4,66194.0,41.2166
RED,BAROLO “VIGNETO CAMPE” La Spinetta Docg  ,BAROLO “VIGNETO CAMPE” La Spinetta Docg  ,,BOTTLE,2014.0, 200.00,3 - 2011,https://www.la-spinetta.com/wp-content/uploads/2020/07/la-spinetta-barolo-campe-docg-2014-it.pdf,Vürsù Barolo Campè,La Spinetta,wine_01gzr4kt1pk11tgn836mjdgz3c,,37.228024
RED,BAROLO “VIGNETO CAMPE” La Spinetta Docg ,BAROLO “VIGNETO CAMPE” La Spinetta Docg ,,BOTTLE,2009.0, 220.00,,https://www.la-spinetta.com/wp-content/uploads/2020/07/la-spinetta-barolo-campe-docg-2014-it.pdf,Vürsù Barolo Campè,La Spinetta,wine_01gzr4kt1pk11tgn836mjdgz3c,,37.228024
RED,BAROLO “VIGNETO GARRETTI” La Spinetta Docg ,BAROLO “VIGNETO GARRETTI” La Spinetta Docg ,,BOTTLE,2018.0, 99.00,,https://www.la-spinetta.com/wp-content/uploads/2020/02/barolo-garretti-2018-ita.pdf,Vigneto Garretti Barolo,La Spinetta,wine_01gzr4kt1qmz1gfvad5ffm09z6,,47.856842
RED,"BAROLO ""SERRELUNGA"" Massolino Docg ","BAROLO ""SERRELUNGA"" Massolino Docg ",,BOTTLE,2017.0, 69.00,,https://www.massolino.it/wp-content/uploads/Massolino_Barolo-DOCG_ITA.pdf,Rosa Massolino Barolo,Massolino Giovanni,wine_01gzr4ksg2zszf16cmxe0y6ja9,9381638.0,39.01525
RED,BAROLO Classico Oddero Docg ,BAROLO Classico Oddero Docg ,,BOTTLE,2018.0, 75.00,,https://www.oddero.it/images/pdf/it/Barolo.pdf,Barolo,Oddero,wine_01h0my5sexqpgjdmhtn3m9dewq,,32.25993
RED,"BAROLO ""BUSSÌA"" Parusso Docg ","BAROLO ""BUSSÌA"" Parusso Docg ",,BOTTLE,2018.0, 150.00,,https://www.parusso.com/images/vini/bussia/scheda_barolo_docg_bussia.pdf,Barolo Bussia,Parusso,wine_01h0my5sexpr96m989f1pqj4zw,,41.43356
RED,"BAROLO ""PERARMANDO"" Parusso Docg ","BAROLO ""PERARMANDO"" Parusso Docg ",,BOTTLE,2018.0, 75.00,,https://www.parusso.com/images/vini/barolo/perarmando_it.pdf,Perarmando Barolo,Parusso,wine_01gzr4kscqj6h9w9rp9gsh81v1,10107117.0,47.852516
RED,"BAROLO ""BUSSÌA"" Prunotto Docg ","BAROLO ""BUSSÌA"" Prunotto Docg ",,BOTTLE,2017.0, 105.00,,https://www.prunotto.it/it/vino/bussia-barolo-docg/?wineyear=2017&gen_pdf=1,Barolo Bussia,Prunotto,wine_01gzr4kt7qrh9g1r2sfq35jvst,,40.439293
RED,BAROLO Rocche dei Manzoni Docg ,BAROLO Rocche dei Manzoni Docg ,,BOTTLE,2018.0, 75.00,,https://www.rocchedeimanzoni.it/wp-content/uploads/2018/12/05_barolo-docg-it-min.pdf,Barolo (Rocche),Rocche dei Manzoni,wine_01h0my5sexmwsha8fgg7n6159b,,47.471607
RED,"BAROLO ""CASTIGLIONE"" Vietti Docg ","BAROLO ""CASTIGLIONE"" Vietti Docg ",,BOTTLE,2018.0, 80.00,,https://www.vietti.com/wp-content/uploads/Vietti_Barolo-Castiglione-2018_IT.pdf,Barolo Castiglione,Vietti,wine_01gzr4kt7rmtqah8vf04j2jwxa,,43.87011
RED,"BAROLO ""LAZZARITO"" Vietti Docg ","BAROLO ""LAZZARITO"" Vietti Docg ",,BOTTLE,2018.0, 270.00,,https://www.vietti.com/wp-content/uploads/Vietti_Barolo-Lazzarito-2018_IT.pdf,Barolo Lazzarito,Vietti,wine_01gzr4kt7r5pny6wr77tb9cz11,,45.37388
RED,"BAROLO ""CEREQUIO"" Vietti Docg ","BAROLO ""CEREQUIO"" Vietti Docg ",,BOTTLE,2018.0, 270.00,,https://www.vietti.com/wp-content/uploads/Vietti_Barolo-Cerequio-2018_IT.pdf,Cerequio Barolo,Vietti,wine_01gzr4kt7rgv6848dfb7z4r84h,,44.572197
RED,DOLCETTO “PAPÁ CELSO” Abbona Marziano Dogliani Docg ,DOLCETTO “PAPÁ CELSO” Abbona Marziano Dogliani Docg ,,BOTTLE,2016.0, 38.00,,https://www.abbona.com/wp-content/uploads/2015/03/Pap%C3%A0-Celso-2017-2.pdf,Papà Celso Dolcetto,Abbona,wine_01h0qsxn5x6r94r1wzwmv53wsn,,44.97068
RED,DOLCETTO “TRIFOLÈ” Bruno Rocca Dolcetto d’Alba Doc ,DOLCETTO “TRIFOLÈ” Bruno Rocca Dolcetto d’Alba Doc ,,BOTTLE,2019.0, 29.00,,https://www.brunorocca.it/vini/dolcetto-dalba-doc-trifole/,Trifolé Dolcetto d''Alba,Bruno Rocca,wine_01h0my5t2ntjvmpn6s9at78xy0,,49.065174
RED,DOLCETTO “BARTUROT” Ca' Viola Doc  ,DOLCETTO “BARTUROT” Ca' Viola Doc  ,,BOTTLE,2019.0, 29.00,6 - 2016,http://www.caviola.com/pdf/DOLCETTO_D_ALBA_BARTUROT_ITA.pdf,Langhe Dolcetto,Cantina del Dolcetto di Dogliani,wine_01h0my5tete8xfz029tnfpyvx8,,20.898222
RED,DOLCETTO “ROSSANA” Ceretto Doc ,DOLCETTO “ROSSANA” Ceretto Doc ,,BOTTLE,2020.0, 29.00,,https://www.ceretto.com/uploads/public/2202_ceretto-dolcetto-doc-rossana.pdf,Dolcetto D''Alba Rossana,Ceretto,wine_01gzr4kt6epdnjf9qax3c3x132,,35.790005
RED,DOLCETTO Elio Altare Doc ,DOLCETTO Elio Altare Doc ,,BOTTLE,2020.0, 29.00,,https://www.ceretto.com/uploads/public/2202_ceretto-dolcetto-doc-rossana.pdf,Dolcetto d''Alba,Elio Altare,wine_01h0my5t4fj1jzvnr8dyc3cbx9,,44.729015
RED,GATTINARA  Nervi Alto Piemonte Gattinara Docg ,GATTINARA  Nervi Alto Piemonte Gattinara Docg ,,BOTTLE,2019.0, 89.00,NEBBIOLO,https://www.callmewine.com/gattinara-molsino-nervi-2016-P27753.htm?gclid=Cj0KCQjwidSWBhDdARIsAIoTVb3NDB9nLoYOqVhWPMhYkevrKFTDUeA2B2gDqfK1af3EVnk9EXWgDS4aAvSDEALw_wcB,Gattinara,Sergio Gattiara,wine_01gzr4kse79qe1cf378s50x06a,1938930.0,63.68091
RED,"GATTINARA ""VIGNA VALFERANA""  Nervi Alto Piemonte Gattinara Docg ","GATTINARA ""VIGNA VALFERANA""  Nervi Alto Piemonte Gattinara Docg ",,BOTTLE,2018.0, 175.00,NEBBIOLO,https://www.altopiemonteitalia.com/Gattinara-Vigna-Valferana-Nervi-Conterno,Gattinara,Sergio Gattiara,wine_01gzr4kse79qe1cf378s50x06a,1938930.0,63.68091
RED,"NEBBIOLO ""GIBLIN"" Ca'Viola Langhe Doc  ","NEBBIOLO ""GIBLIN"" Ca'Viola Langhe Doc  ",,BOTTLE,2019.0, 36.00,4 - 2017,https://www.tannico.it/langhe-nebbiolo-doc-giblin-2018-ca-viola.html,Giblin Nebbiolo Langhe,Ca'Viola,wine_01gzr4ksdshw9d6eyph50ks9zs,1232796.0,46.080307
RED,NEBBIOLO “BERNARDINA” Ceretto Doc  ,NEBBIOLO “BERNARDINA” Ceretto Doc  ,,BOTTLE,2020.0, 36.00,9 - 2019,https://www.ceretto.com/uploads/public/2213_ceretto-nebbiolo-doc-bernardina.pdf,Nebbiolo d''Alba Bernardina,Ceretto,wine_01gzr4kt6e57qeprbbe7k7g6rg,,40.11681
RED,NEBBIOLO E. Pira e Figli - Chiara Boschis Docg ,NEBBIOLO E. Pira e Figli - Chiara Boschis Docg ,,BOTTLE,2020.0, 59.00,,https://www.callmewine.com/nebbiolo-chiara-boschis-e-pira-figli-2019-P34253.htm,Cuveé Chiara  Barolo,E. Pira & Figli,wine_01gzr4kt3h3ahqk5yyew2w3vrd,,45.408947
RED,NEBBIOLO “GINESTRINO” Conterno Fantino Langhe Doc ,NEBBIOLO “GINESTRINO” Conterno Fantino Langhe Doc ,,BOTTLE,2021.0, 36.00,,https://www.callmewine.com/nebbiolo-ginestrino-conterno-fantino-2019-P30893.htm,Nebbiolo Langhe Ginestrino,Conterno Fantino,wine_01gzr4ksjegwegeg14ry41e9rq,16644.0,62.108967
RED,"NEBBIOLO ""MARGHE"" Damilano Langhe Doc ","NEBBIOLO ""MARGHE"" Damilano Langhe Doc ",,BOTTLE,2019.0, 34.00,,http://cantinedamilano.it/wp-content/uploads/2017/11/08-Langhe-Nebbiolo-Marghe.pdf,Nebbiolo Langhe Marghe,Damilano,wine_01h0my5rn1r4nrrdj6752599v4,,50.959503
RED,NEBBIOLO “CAPISME” Domenico Clerico Langhe Doc ,NEBBIOLO “CAPISME” Domenico Clerico Langhe Doc ,,BOTTLE,2018.0, 36.00,,https://www.callmewine.com/nebbiolo-capisme-e-clerico-2020-P34450.htm,Nebbiolo Langhe Capisme-e,Domenico Clerico,wine_01gzr4kt5y6jqdf4sxkeq5ws5k,,57.611897
RED,NEBBIOLO Classico Elio Altare Docg ,NEBBIOLO Classico Elio Altare Docg ,,BOTTLE,2021.0, 34.00,,https://www.callmewine.com/nebbiolo-elio-altare-2020-P33256.htm,Langhe Nebbiolo,Elio Altare,wine_01h0my5rn42xw91mmgrntqs511,,45.367226
RED,NEBBIOLO “MONTEGRILLI” Elvio Cogno Langhe Doc  ,NEBBIOLO “MONTEGRILLI” Elvio Cogno Langhe Doc  ,,BOTTLE,2019.0, 34.00,3 - 2018,https://www.elviocogno.com/wp-content/uploads/2015/11/10-nebbiolo-it.pdf,Montegrilli Nebbiolo Langhe,Elvio Cogno,wine_01h0qsxnd91sx44qkmr3mtfncn,,59.547054
RED,NEBBIOLO La Spinetta Langhe Doc  ,NEBBIOLO La Spinetta Langhe Doc  ,,BOTTLE,2019.0, 39.00,3 - 2016,https://www.la-spinetta.com/wp-content/uploads/2020/02/langhe-nebbiolo-2019-ita-1.pdf,Langhe Nebbiolo,La Spinetta,wine_01gzr4kt1kbzebshgcpv4j4wdk,,39.020042
RED,NEBBIOLO Massolino Langhe Doc   ,NEBBIOLO Massolino Langhe Doc   ,,BOTTLE,2019.0, 34.00,1 - 2015 mattoni,https://www.massolino.it/wp-content/uploads/Langhe-DOC-Nebbiolo-IT-Massolino.pdf,Nebbiolo Langhe,Massolino,wine_01gzr4ksg1ajt276ehrtmt9nf9,79969.0,39.205673
RED,NEBBIOLO Oddero Langhe Doc   ,NEBBIOLO Oddero Langhe Doc   ,,BOTTLE,2020.0, 36.00,8 - 2019 | 1 - 2018 vetro,https://www.oddero.it/images/pdf/it/Langhe_nebbiolo.pdf,Nebbiolo Langhe,Oddero,wine_01h0my5rn3fd1y7q4z6h67yna5,,37.984604
